,date,DayName,IsWorkDay,Hour,IsWorkHour,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
670,2015-02-03,Tuesday,0,1,1,20.6,22.1,0,446.666666666667,0.0033101476955541,0
671,2015-02-03,Tuesday,0,1,1,20.6,22.1,0,446.333333333333,0.0033101476955541,0
672,2015-02-03,Tuesday,0,1,1,20.6,22.125,0,444.75,0.0033139121566512103,0
673,2015-02-03,Tuesday,0,1,1,20.6,22.1,0,444.5,0.0033101476955541,0
674,2015-02-03,Tuesday,0,1,1,20.58,22.14,0,446.0,0.0033120619260006,0
675,2015-02-03,Tuesday,0,1,1,20.5666666666667,22.1333333333333,0,443.333333333333,0.00330832334749752,0
676,2015-02-03,Tuesday,0,1,1,20.6,22.1,0,447.0,0.0033101476955541,0
677,2015-02-03,Tuesday,0,1,1,20.5666666666667,22.1,0,446.0,0.00330331447223472,0
678,2015-02-03,Tuesday,0,1,1,20.6,22.15,0,445.25,0.0033176766630738396,0
679,2015-02-03,Tuesday,0,1,1,20.575,22.125,0,442.0,0.0033087802127036,0
680,2015-02-03,Tuesday,0,1,1,20.575,22.1,0,443.0,0.00330502161208519,0
681,2015-02-03,Tuesday,0,1,1,20.6,22.1,0,443.0,0.0033101476955541,0
682,2015-02-03,Tuesday,0,1,1,20.6,22.1,0,446.333333333333,0.0033101476955541,0
683,2015-02-03,Tuesday,0,1,1,20.6,22.1333333333333,0,449.0,0.0033151669870892103,0
684,2015-02-03,Tuesday,0,1,1,20.6,22.125,0,445.25,0.0033139121566512103,0
685,2015-02-03,Tuesday,0,1,1,20.6,22.1,0,441.25,0.0033101476955541,0
686,2015-02-03,Tuesday,0,1,1,20.575,22.175,0,441.75,0.00331629754949584,0
687,2015-02-03,Tuesday,0,1,1,20.575,22.175,0,441.5,0.00331629754949584,0
688,2015-02-03,Tuesday,0,1,1,20.6,22.1333333333333,0,445.0,0.0033151669870892103,0
689,2015-02-03,Tuesday,0,1,1,20.575,22.125,0,446.0,0.0033087802127036,0
690,2015-02-03,Tuesday,0,1,1,20.55,22.2,0,442.5,0.00331491378586315,0
691,2015-02-03,Tuesday,0,1,1,20.5666666666667,22.2,0,445.0,0.0033183413387629103,0
692,2015-02-03,Tuesday,0,1,1,20.525,22.2,0,443.5,0.00330977830422425,0
693,2015-02-03,Tuesday,0,1,1,20.56,22.2,0,443.0,0.00331696994314427,0
694,2015-02-03,Tuesday,0,1,1,20.6,22.2,0,444.333333333333,0.00332520581189891,0
695,2015-02-03,Tuesday,0,1,1,20.533333333333303,22.2,0,443.666666666667,0.0033114893521495603,0
696,2015-02-03,Tuesday,0,1,1,20.58,22.2,0,443.4,0.0033210856285391197,0
697,2015-02-03,Tuesday,0,1,1,20.6,22.2,0,447.0,0.00332520581189891,0
698,2015-02-03,Tuesday,0,1,1,20.6,22.2,0,446.25,0.00332520581189891,0
699,2015-02-03,Tuesday,0,1,1,20.56,22.2,0,445.6,0.00331696994314427,0
700,2015-02-03,Tuesday,0,1,1,20.55,22.2,0,448.5,0.00331491378586315,0
701,2015-02-03,Tuesday,0,1,1,20.6,22.2,0,443.666666666667,0.00332520581189891,0
702,2015-02-03,Tuesday,0,2,1,20.58,22.2,0,444.4,0.0033210856285391197,0
703,2015-02-03,Tuesday,0,2,1,20.6,22.2,0,444.333333333333,0.00332520581189891,0
704,2015-02-03,Tuesday,0,2,1,20.575,22.2,0,443.5,0.00332005628567131,0
705,2015-02-03,Tuesday,0,2,1,20.5666666666667,22.23,0,451.0,0.00332284953955743,0
706,2015-02-03,Tuesday,0,2,1,20.575,22.2675,0,444.5,0.00333020509905801,0
707,2015-02-03,Tuesday,0,2,1,20.6,22.2225,0,443.0,0.00332859398802281,0
708,2015-02-03,Tuesday,0,2,1,20.533333333333303,22.2,0,445.666666666667,0.0033114893521495603,0
709,2015-02-03,Tuesday,0,2,1,20.56,22.2,0,447.8,0.00331696994314427,0
710,2015-02-03,Tuesday,0,2,1,20.6,22.2,0,445.0,0.00332520581189891,0
711,2015-02-03,Tuesday,0,2,1,20.575,22.2,0,442.5,0.00332005628567131,0
712,2015-02-03,Tuesday,0,2,1,20.525,22.245,0,446.75,0.0033165230869479896,0
713,2015-02-03,Tuesday,0,2,1,20.525,22.2675,0,442.75,0.00331989553287361,0
714,2015-02-03,Tuesday,0,2,1,20.5,22.29,0,441.333333333333,0.0033181185303638398,0
715,2015-02-03,Tuesday,0,2,1,20.525,22.29,0,443.75,0.00332326801517587,0
716,2015-02-03,Tuesday,0,2,1,20.5,22.29,0,441.25,0.0033181185303638398,0
717,2015-02-03,Tuesday,0,2,1,20.5,22.29,0,440.25,0.0033181185303638398,0
718,2015-02-03,Tuesday,0,2,1,20.5,22.29,0,441.5,0.0033181185303638398,0
719,2015-02-03,Tuesday,0,2,1,20.5,22.29,0,439.333333333333,0.0033181185303638398,0
720,2015-02-03,Tuesday,0,2,1,20.5,22.29,0,439.0,0.0033181185303638398,0
721,2015-02-03,Tuesday,0,2,1,20.5,22.29,0,445.333333333333,0.0033181185303638398,0
722,2015-02-03,Tuesday,0,2,1,20.5,22.29,0,443.5,0.0033181185303638398,0
723,2015-02-03,Tuesday,0,2,1,20.5,22.29,0,439.8,0.0033181185303638398,0
724,2015-02-03,Tuesday,0,2,1,20.5,22.29,0,438.25,0.0033181185303638398,0
725,2015-02-03,Tuesday,0,2,1,20.5,22.29,0,443.0,0.0033181185303638398,0
726,2015-02-03,Tuesday,0,2,1,20.5,22.29,0,440.75,0.0033181185303638398,0
727,2015-02-03,Tuesday,0,2,1,20.5,22.29,0,438.2,0.0033181185303638398,0
728,2015-02-03,Tuesday,0,2,1,20.5,22.29,0,441.333333333333,0.0033181185303638398,0
729,2015-02-03,Tuesday,0,2,1,20.5,22.29,0,438.25,0.0033181185303638398,0
730,2015-02-03,Tuesday,0,2,1,20.5,22.29,0,436.5,0.0033181185303638398,0
731,2015-02-03,Tuesday,0,2,1,20.5,22.29,0,439.333333333333,0.0033181185303638398,0
732,2015-02-03,Tuesday,0,2,1,20.5,22.29,0,439.75,0.0033181185303638398,0
733,2015-02-03,Tuesday,0,2,1,20.5,22.29,0,439.75,0.0033181185303638398,0
734,2015-02-03,Tuesday,0,2,1,20.5,22.29,0,441.166666666667,0.0033181185303638398,0
735,2015-02-03,Tuesday,0,2,1,20.5,22.29,0,441.666666666667,0.0033181185303638398,0
736,2015-02-03,Tuesday,0,2,1,20.5,22.29,0,438.5,0.0033181185303638398,0
737,2015-02-03,Tuesday,0,2,1,20.5,22.29,0,439.75,0.0033181185303638398,0
738,2015-02-03,Tuesday,0,2,1,20.5,22.29,0,438.2,0.0033181185303638398,0
739,2015-02-03,Tuesday,0,2,1,20.5,22.29,0,438.666666666667,0.0033181185303638398,0
740,2015-02-03,Tuesday,0,2,1,20.5,22.315,0,442.0,0.00332185993829356,0
741,2015-02-03,Tuesday,0,2,1,20.5,22.39,0,447.75,0.00333308443071495,0
742,2015-02-03,Tuesday,0,2,1,20.5,22.356666666666698,0,442.333333333333,0.00332809571766905,0
743,2015-02-03,Tuesday,0,2,1,20.5,22.365,0,442.25,0.00332934288846831,0
744,2015-02-03,Tuesday,0,2,1,20.5,22.39,0,445.75,0.00333308443071495,0
745,2015-02-03,Tuesday,0,2,1,20.5,22.365,0,441.5,0.00332934288846831,0
746,2015-02-03,Tuesday,0,2,1,20.5,22.39,0,437.25,0.00333308443071495,0
747,2015-02-03,Tuesday,0,2,1,20.5,22.39,0,439.0,0.00333308443071495,0
748,2015-02-03,Tuesday,0,2,1,20.5,22.29,0,436.5,0.0033181185303638398,0
749,2015-02-03,Tuesday,0,2,1,20.5,22.323333333333302,0,432.5,0.00332310708421931,0
750,2015-02-03,Tuesday,0,2,1,20.5,22.315,0,427.5,0.00332185993829356,0
751,2015-02-03,Tuesday,0,2,1,20.5,22.315,0,437.5,0.00332185993829356,0
752,2015-02-03,Tuesday,0,2,1,20.5,22.356666666666698,0,436.666666666667,0.00332809571766905,0
753,2015-02-03,Tuesday,0,2,1,20.5,22.39,0,435.0,0.00333308443071495,0
754,2015-02-03,Tuesday,0,2,1,20.5,22.39,0,437.0,0.00333308443071495,0
755,2015-02-03,Tuesday,0,2,1,20.5,22.39,0,438.666666666667,0.00333308443071495,0
756,2015-02-03,Tuesday,0,2,1,20.5,22.39,0,440.5,0.00333308443071495,0
757,2015-02-03,Tuesday,0,2,1,20.5,22.34,0,442.75,0.00332560139099478,0
758,2015-02-03,Tuesday,0,2,1,20.5,22.37,0,438.0,0.00333009119333576,0
759,2015-02-03,Tuesday,0,2,1,20.5,22.39,0,436.25,0.00333308443071495,0
760,2015-02-03,Tuesday,0,2,1,20.463333333333303,22.356666666666698,0,441.333333333333,0.0033205330635637698,0
761,2015-02-03,Tuesday,0,3,1,20.5,22.39,0,441.0,0.00333308443071495,0
762,2015-02-03,Tuesday,0,3,1,20.5,22.315,0,437.0,0.00332185993829356,0
763,2015-02-03,Tuesday,0,3,1,20.5,22.37,0,435.2,0.00333009119333576,0
764,2015-02-03,Tuesday,0,3,1,20.5,22.356666666666698,0,433.333333333333,0.00332809571766905,0
765,2015-02-03,Tuesday,0,3,1,20.5,22.39,0,435.0,0.00333308443071495,0
766,2015-02-03,Tuesday,0,3,1,20.5,22.34,0,433.8,0.00332560139099478,0
767,2015-02-03,Tuesday,0,3,1,20.5,22.39,0,435.333333333333,0.00333308443071495,0
768,2015-02-03,Tuesday,0,3,1,20.5,22.39,0,437.25,0.00333308443071495,0
769,2015-02-03,Tuesday,0,3,1,20.5,22.39,0,434.4,0.00333308443071495,0
770,2015-02-03,Tuesday,0,3,1,20.5,22.39,0,431.75,0.00333308443071495,0
771,2015-02-03,Tuesday,0,3,1,20.5,22.39,0,437.333333333333,0.00333308443071495,0
772,2015-02-03,Tuesday,0,3,1,20.5,22.39,0,439.666666666667,0.00333308443071495,0
773,2015-02-03,Tuesday,0,3,1,20.477999999999998,22.37,0,435.6,0.00332554904589295,0
774,2015-02-03,Tuesday,0,3,1,20.456,22.35,0,433.0,0.00331802735234761,0
775,2015-02-03,Tuesday,0,3,1,20.477999999999998,22.392,0,432.6,0.00332883709371958,0
776,2015-02-03,Tuesday,0,3,1,20.5,22.39,0,435.75,0.00333308443071495,0
777,2015-02-03,Tuesday,0,3,1,20.426666666666698,22.323333333333302,0,436.0,0.0033080196891354897,0
778,2015-02-03,Tuesday,0,3,1,20.5,22.39,0,434.5,0.00333308443071495,0
779,2015-02-03,Tuesday,0,3,1,20.477999999999998,22.392,0,435.4,0.00332883709371958,0
780,2015-02-03,Tuesday,0,3,1,20.426666666666698,22.323333333333302,0,437.333333333333,0.0033080196891354897,0
781,2015-02-03,Tuesday,0,3,1,20.4175,22.3925,0,430.75,0.00331643637851585,0
782,2015-02-03,Tuesday,0,3,1,20.456,22.414,0,439.2,0.0033275794687666603,0
783,2015-02-03,Tuesday,0,3,1,20.4725,22.39,0,441.5,0.00332740246984485,0
784,2015-02-03,Tuesday,0,3,1,20.463333333333303,22.393333333333302,0,445.666666666667,0.00332600811615316,0
785,2015-02-03,Tuesday,0,3,1,20.5,22.39,0,443.25,0.00333308443071495,0
786,2015-02-03,Tuesday,0,3,1,20.4175,22.3425,0,438.25,0.00330899174401155,0
787,2015-02-03,Tuesday,0,3,1,20.463333333333303,22.463333333333303,0,437.0,0.0033364607555133197,0
788,2015-02-03,Tuesday,0,3,1,20.477999999999998,22.478,0,429.8,0.00334169070337164,0
789,2015-02-03,Tuesday,0,3,1,20.5,22.456,0,431.2,0.00334296231737792,0
790,2015-02-03,Tuesday,0,3,1,20.5,22.412,0,435.8,0.00333637702492895,0
791,2015-02-03,Tuesday,0,3,1,20.4725,22.3925,0,435.75,0.00332777598530706,0
792,2015-02-03,Tuesday,0,3,1,20.445,22.34,0,434.25,0.00331427163328817,0
793,2015-02-03,Tuesday,0,3,1,20.5,22.434,0,434.6,0.0033396696538164302,0
794,2015-02-03,Tuesday,0,3,1,20.5,22.39,0,434.0,0.00333308443071495,0
795,2015-02-03,Tuesday,0,3,1,20.5,22.39,0,433.5,0.00333308443071495,0
796,2015-02-03,Tuesday,0,3,1,20.5,22.39,0,434.666666666667,0.00333308443071495,0
797,2015-02-03,Tuesday,0,3,1,20.5,22.39,0,437.5,0.00333308443071495,0
798,2015-02-03,Tuesday,0,3,1,20.5,22.39,0,438.5,0.00333308443071495,0
799,2015-02-03,Tuesday,0,3,1,20.5,22.426666666666698,0,436.666666666667,0.0033385721070013,0
800,2015-02-03,Tuesday,0,3,1,20.5,22.445,0,431.166666666667,0.00334131598126289,0
801,2015-02-03,Tuesday,0,3,1,20.5,22.39,0,436.0,0.00333308443071495,0
802,2015-02-03,Tuesday,0,3,1,20.4725,22.3925,0,438.25,0.00332777598530706,0
803,2015-02-03,Tuesday,0,3,1,20.5,22.463333333333303,0,439.0,0.00334405987960385,0
804,2015-02-03,Tuesday,0,3,1,20.5,22.456,0,436.6,0.00334296231737792,0
805,2015-02-03,Tuesday,0,3,1,20.5,22.39,0,432.666666666667,0.00333308443071495,0
806,2015-02-03,Tuesday,0,3,1,20.5,22.39,0,433.25,0.00333308443071495,0
807,2015-02-03,Tuesday,0,3,1,20.4725,22.39,0,433.5,0.00332740246984485,0
808,2015-02-03,Tuesday,0,3,1,20.4725,22.4175,0,435.75,0.0033315111644708698,0
809,2015-02-03,Tuesday,0,3,1,20.5,22.5,0,436.0,0.00334954774852514,0
810,2015-02-03,Tuesday,0,3,1,20.5,22.478,0,430.8,0.00334625501561398,0
811,2015-02-03,Tuesday,0,3,1,20.434,22.412,0,435.4,0.00332274112706532,0
812,2015-02-03,Tuesday,0,3,1,20.4175,22.34,0,433.5,0.00330861951693947,0
813,2015-02-03,Tuesday,0,3,1,20.39,22.39,0,429.75,0.00331040775412912,0
814,2015-02-03,Tuesday,0,3,1,20.39,22.39,0,430.0,0.00331040775412912,0
815,2015-02-03,Tuesday,0,3,1,20.39,22.39,0,433.0,0.00331040775412912,0
816,2015-02-03,Tuesday,0,3,1,20.39,22.39,0,436.25,0.00331040775412912,0
817,2015-02-03,Tuesday,0,3,1,20.39,22.39,0,433.5,0.00331040775412912,0
818,2015-02-03,Tuesday,0,3,1,20.39,22.5,0,434.25,0.00332675846769344,0
819,2015-02-03,Tuesday,0,3,1,20.39,22.463333333333303,0,430.333333333333,0.00332130813483038,0
820,2015-02-03,Tuesday,0,3,1,20.39,22.5,0,429.6,0.00332675846769344,0
821,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,433.5,0.00332675846769344,0
822,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,435.6,0.00332675846769344,0
823,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,434.666666666667,0.00332675846769344,0
824,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,432.333333333333,0.00332675846769344,0
825,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,438.0,0.00332675846769344,0
826,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,436.5,0.00332675846769344,0
827,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,440.75,0.00332675846769344,0
828,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,438.0,0.00332675846769344,0
829,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,434.75,0.00332675846769344,0
830,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,434.75,0.00332675846769344,0
831,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,435.666666666667,0.00332675846769344,0
832,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,434.0,0.00332675846769344,0
833,2015-02-03,Tuesday,0,4,1,20.35,22.5,0,429.2,0.00331850539059036,0
834,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,431.5,0.00332675846769344,0
835,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,430.0,0.00332675846769344,0
836,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,434.0,0.00332675846769344,0
837,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,434.25,0.00332675846769344,0
838,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,432.4,0.00332675846769344,0
839,2015-02-03,Tuesday,0,4,1,20.39,22.463333333333303,0,434.333333333333,0.00332130813483038,0
840,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,436.4,0.00332675846769344,0
841,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,435.75,0.00332675846769344,0
842,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,435.2,0.00332675846769344,0
843,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,436.75,0.00332675846769344,0
844,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,438.25,0.00332675846769344,0
845,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,438.75,0.00332675846769344,0
846,2015-02-03,Tuesday,0,4,1,20.39,22.4725,0,437.5,0.0033226707091389396,0
847,2015-02-03,Tuesday,0,4,1,20.39,22.463333333333303,0,439.333333333333,0.00332130813483038,0
848,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,437.5,0.00332675846769344,0
849,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,433.6,0.00332675846769344,0
850,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,431.333333333333,0.00332675846769344,0
851,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,434.8,0.00332675846769344,0
852,2015-02-03,Tuesday,0,4,1,20.39,22.463333333333303,0,433.333333333333,0.00332130813483038,0
853,2015-02-03,Tuesday,0,4,1,20.39,22.4725,0,433.8,0.0033226707091389396,0
854,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,436.5,0.00332675846769344,0
855,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,434.0,0.00332675846769344,0
856,2015-02-03,Tuesday,0,4,1,20.39,22.4725,0,433.75,0.0033226707091389396,0
857,2015-02-03,Tuesday,0,4,1,20.39,22.445,0,435.5,0.0033185830040274302,0
858,2015-02-03,Tuesday,0,4,1,20.39,22.426666666666698,0,434.333333333333,0.00331585789697644,0
859,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,431.75,0.00332675846769344,0
860,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,431.5,0.00332675846769344,0
861,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,432.5,0.00332675846769344,0
862,2015-02-03,Tuesday,0,4,1,20.39,22.456,0,435.4,0.00332021807965894,0
863,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,436.666666666667,0.00332675846769344,0
864,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,432.6,0.00332675846769344,0
865,2015-02-03,Tuesday,0,4,1,20.39,22.463333333333303,0,433.0,0.00332130813483038,0
866,2015-02-03,Tuesday,0,4,1,20.39,22.445,0,431.5,0.0033185830040274302,0
867,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,431.8,0.00332675846769344,0
868,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,439.666666666667,0.00332675846769344,0
869,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,436.666666666667,0.00332675846769344,0
870,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,439.0,0.00332675846769344,0
871,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,436.25,0.00332675846769344,0
872,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,435.8,0.00332675846769344,0
873,2015-02-03,Tuesday,0,4,1,20.39,22.426666666666698,0,438.333333333333,0.00331585789697644,0
874,2015-02-03,Tuesday,0,4,1,20.39,22.4725,0,436.0,0.0033226707091389396,0
875,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,433.666666666667,0.00332675846769344,0
876,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,432.25,0.00332675846769344,0
877,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,433.5,0.00332675846769344,0
878,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,436.25,0.00332675846769344,0
879,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,435.0,0.00332675846769344,0
880,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,433.75,0.00332675846769344,0
881,2015-02-03,Tuesday,0,4,1,20.39,22.5,0,440.666666666667,0.00332675846769344,0
882,2015-02-03,Tuesday,0,5,1,20.39,22.5,0,441.2,0.00332675846769344,0
883,2015-02-03,Tuesday,0,5,1,20.39,22.5,0,435.25,0.00332675846769344,0
884,2015-02-03,Tuesday,0,5,1,20.39,22.5,0,437.25,0.00332675846769344,0
885,2015-02-03,Tuesday,0,5,1,20.39,22.5,0,435.5,0.00332675846769344,0
886,2015-02-03,Tuesday,0,5,1,20.39,22.5,0,439.75,0.00332675846769344,0
887,2015-02-03,Tuesday,0,5,1,20.39,22.5,0,438.0,0.00332675846769344,0
888,2015-02-03,Tuesday,0,5,1,20.39,22.5,0,435.25,0.00332675846769344,0
889,2015-02-03,Tuesday,0,5,1,20.39,22.5,0,434.2,0.00332675846769344,0
890,2015-02-03,Tuesday,0,5,1,20.39,22.5,0,435.0,0.00332675846769344,0
891,2015-02-03,Tuesday,0,5,1,20.365,22.5,0,436.5,0.00332159817811205,0
892,2015-02-03,Tuesday,0,5,1,20.39,22.5,0,434.0,0.00332675846769344,0
893,2015-02-03,Tuesday,0,5,1,20.39,22.5,0,435.25,0.00332675846769344,0
894,2015-02-03,Tuesday,0,5,1,20.39,22.5,0,432.75,0.00332675846769344,0
895,2015-02-03,Tuesday,0,5,1,20.39,22.5,0,432.0,0.00332675846769344,0
896,2015-02-03,Tuesday,0,5,1,20.39,22.5,0,432.0,0.00332675846769344,0
897,2015-02-03,Tuesday,0,5,1,20.39,22.5,0,431.5,0.00332675846769344,0
898,2015-02-03,Tuesday,0,5,1,20.39,22.5,0,435.0,0.00332675846769344,0
899,2015-02-03,Tuesday,0,5,1,20.39,22.5,0,437.666666666667,0.00332675846769344,0
900,2015-02-03,Tuesday,0,5,1,20.39,22.5,0,437.333333333333,0.00332675846769344,0
901,2015-02-03,Tuesday,0,5,1,20.365,22.5,0,438.0,0.00332159817811205,0
902,2015-02-03,Tuesday,0,5,1,20.365,22.5,0,434.25,0.00332159817811205,0
903,2015-02-03,Tuesday,0,5,1,20.34,22.575,0,435.75,0.00332755889929759,0
904,2015-02-03,Tuesday,0,5,1,20.315,22.6,0,433.25,0.00332609433192358,0
905,2015-02-03,Tuesday,0,5,1,20.315,22.6,0,434.75,0.00332609433192358,0
906,2015-02-03,Tuesday,0,5,1,20.356666666666698,22.6,0,439.0,0.0033347137758515,0
907,2015-02-03,Tuesday,0,5,1,20.34,22.6,0,439.25,0.00333126363950143,0
908,2015-02-03,Tuesday,0,5,1,20.365,22.575,0,438.5,0.00333272949673482,0
909,2015-02-03,Tuesday,0,5,1,20.29,22.6,0,437.6,0.00332093209327951,0
910,2015-02-03,Tuesday,0,5,1,20.29,22.6,0,434.5,0.00332093209327951,0
911,2015-02-03,Tuesday,0,5,1,20.29,22.6,0,435.5,0.00332093209327951,0
912,2015-02-03,Tuesday,0,5,1,20.323333333333302,22.6,0,436.0,0.0033278166486012603,0
913,2015-02-03,Tuesday,0,5,1,20.29,22.6,0,435.2,0.00332093209327951,0
914,2015-02-03,Tuesday,0,5,1,20.323333333333302,22.6,0,433.666666666667,0.0033278166486012603,0
915,2015-02-03,Tuesday,0,5,1,20.29,22.6,0,434.25,0.00332093209327951,0
916,2015-02-03,Tuesday,0,5,1,20.29,22.625,0,440.5,0.00332462532631483,0
917,2015-02-03,Tuesday,0,5,1,20.29,22.6333333333333,0,440.666666666667,0.00332585641368785,0
918,2015-02-03,Tuesday,0,5,1,20.29,22.675,0,438.0,0.00333201192326353,0
919,2015-02-03,Tuesday,0,5,1,20.29,22.7,0,433.8,0.00333570528717845,0
920,2015-02-03,Tuesday,0,5,1,20.29,22.7,0,435.0,0.00333570528717845,0
921,2015-02-03,Tuesday,0,5,1,20.29,22.7,0,434.75,0.00333570528717845,0
922,2015-02-03,Tuesday,0,5,1,20.29,22.7,0,437.333333333333,0.00333570528717845,0
923,2015-02-03,Tuesday,0,5,1,20.29,22.7,0,439.5,0.00333570528717845,0
924,2015-02-03,Tuesday,0,5,1,20.29,22.65,0,432.75,0.00332831860297592,0
925,2015-02-03,Tuesday,0,5,1,20.29,22.6,0,435.0,0.00332093209327951,0
926,2015-02-03,Tuesday,0,5,1,20.29,22.7,0,436.5,0.00333570528717845,0
927,2015-02-03,Tuesday,0,5,1,20.29,22.675,0,434.666666666667,0.00333201192326353,0
928,2015-02-03,Tuesday,0,5,1,20.29,22.7,0,436.0,0.00333570528717845,0
929,2015-02-03,Tuesday,0,5,1,20.29,22.7,0,441.5,0.00333570528717845,0
930,2015-02-03,Tuesday,0,5,1,20.29,22.7,0,436.0,0.00333570528717845,0
931,2015-02-03,Tuesday,0,5,1,20.29,22.675,0,435.75,0.00333201192326353,0
932,2015-02-03,Tuesday,0,5,1,20.29,22.65,0,431.0,0.00332831860297592,0
933,2015-02-03,Tuesday,0,5,1,20.29,22.7,0,434.0,0.00333570528717845,0
934,2015-02-03,Tuesday,0,5,1,20.29,22.7,0,436.0,0.00333570528717845,0
935,2015-02-03,Tuesday,0,5,1,20.29,22.7,0,436.5,0.00333570528717845,0
936,2015-02-03,Tuesday,0,5,1,20.29,22.7,0,436.5,0.00333570528717845,0
937,2015-02-03,Tuesday,0,5,1,20.29,22.7,0,436.25,0.00333570528717845,0
938,2015-02-03,Tuesday,0,5,1,20.29,22.7,0,437.666666666667,0.00333570528717845,0
939,2015-02-03,Tuesday,0,5,1,20.29,22.7,0,432.25,0.00333570528717845,0
940,2015-02-03,Tuesday,0,5,1,20.29,22.7,0,429.333333333333,0.00333570528717845,0
941,2015-02-03,Tuesday,0,6,1,20.29,22.7,0,432.25,0.00333570528717845,0
942,2015-02-03,Tuesday,0,6,1,20.272000000000002,22.68,0,437.0,0.00332902487101743,0
943,2015-02-03,Tuesday,0,6,1,20.26,22.6666666666667,0,433.333333333333,0.00332457700340578,0
944,2015-02-03,Tuesday,0,6,1,20.29,22.7,0,427.6,0.00333570528717845,0
945,2015-02-03,Tuesday,0,6,1,20.29,22.7,0,436.0,0.00333570528717845,0
946,2015-02-03,Tuesday,0,6,1,20.29,22.7,0,436.333333333333,0.00333570528717845,0
947,2015-02-03,Tuesday,0,6,1,20.29,22.7,0,435.25,0.00333570528717845,0
948,2015-02-03,Tuesday,0,6,1,20.29,22.7,0,436.25,0.00333570528717845,0
949,2015-02-03,Tuesday,0,6,1,20.29,22.7,0,434.25,0.00333570528717845,0
950,2015-02-03,Tuesday,0,6,1,20.29,22.7225,0,436.0,0.00333902935200387,0
951,2015-02-03,Tuesday,0,6,1,20.2675,22.7,0,434.5,0.00333104455852738,0
952,2015-02-03,Tuesday,0,6,1,20.26,22.76,0,435.666666666667,0.0033383399107724397,0
953,2015-02-03,Tuesday,0,6,1,20.29,22.7,0,433.0,0.00333570528717845,0
954,2015-02-03,Tuesday,0,6,1,20.29,22.7,0,428.25,0.00333570528717845,0
955,2015-02-03,Tuesday,0,6,1,20.29,22.7,0,434.2,0.00333570528717845,0
956,2015-02-03,Tuesday,0,6,1,20.2675,22.675,0,437.0,0.0033273563825288,0
957,2015-02-03,Tuesday,0,6,1,20.2675,22.72,0,433.666666666667,0.00333399513065048,0
958,2015-02-03,Tuesday,0,6,1,20.29,22.76,0,434.0,0.0033445695385783103,0
959,2015-02-03,Tuesday,0,6,1,20.29,22.772,0,439.6,0.00334634241901495,0
960,2015-02-03,Tuesday,0,6,1,20.29,22.79,0,435.666666666667,0.00334900175851823,0
961,2015-02-03,Tuesday,0,6,1,20.29,22.7675,0,431.0,0.0033456775876731897,0
962,2015-02-03,Tuesday,0,6,1,20.29,22.76,0,433.333333333333,0.0033445695385783103,0
